KWHSPH,KWHCOL,KWHWTH,KWHRFG,KWHRFG1,KWHRFG2,KWHFRZ,KWHCOK,KWHMICRO,KWHCW,KWHCDR,KWHDWH,KWHLGT,KWHTVREL,KWHTV1,KWHTV2,KWHAHUHEAT,KWHAHUCOL,KWHEVAPCOL,KWHCFAN,KWHDHUM,KWHHUM,KWHPLPMP,KWHHTBPMP,KWHHTBHEAT,KWHNEC,location
150.57,73.264,0,675.397,675.397,0,0,125.954,148.622,0,0,171.235,115.107,204.388,80.594,0,0,0,0,12.874,0,51.023,0,0,0,461.902,1
0,182.233,0,224.148,224.148,0,0,9.45,9.025,0,0,0,279.564,75.078,15.151,0,53.018,0,0,0,0,0,0,0,0,260.571,1
7269.011,5939.918,0,1215.889,580.415,119.505,318.182,441.007,505.788,82.478,839.365,422.126,2453.097,1029.344,315.29,191.177,0,500.447,0,758.032,0,127.19,1260.084,76.492,0,853.098,3
0,744.626,1711.224,919.384,919.384,0,739.363,0,66.565,54.356,559.534,141.903,1995.242,389.2,148.439,64.289,404.933,48.763,0,391.179,462.995,386.929,0,0,0,933.432,2
544.266,0,0,865.287,865.287,0,0,0,69.098,111.095,0,37.381,471.118,326.47,35.341,0,197.911,0,0,209.806,1000.592,0,0,0,0,626.491,1
0,2760.705,0,807.54,807.54,0,0,0,606.823,129.03,0,0,85.821,719.65,141.047,66.659,94.589,146.544,0,18.544,0,0,0,0,0,563.142,1
0,1152.59,0,978.072,978.072,0,286.726,217.782,97.533,70.468,0,91.803,1417.169,925.296,83.498,52.03,47.423,55.788,0,38.723,1219.207,0,0,0,0,1278.936,2
0,802.331,0,609.087,609.087,0,0,0,59.088,79.549,0,97.99,641.294,453.158,173.965,173.965,64.434,37.071,0,0,0,0,0,0,0,706.767,1
1566.405,0,5568.514,720.544,720.544,0,462.877,0,217.972,131.348,1331.943,99.314,963.508,274.07,193.175,15.168,410.525,0,0,198.096,0,268.53,0,0,0,924.503,1
0,376.754,3432.647,743.206,743.206,0,0,0,83.569,31.195,0,0,178.8,1361.489,709.444,181.434,198.508,0,0,0,0,0,0,0,0,2737.229,2
674.076,1694.651,2137.375,244.693,244.693,0,0,0,0,0,0,0,735.513,45.968,45.968,0,0,0,0,362.476,0,0,0,0,0,228.248,1
311.297,0,0,218.846,218.846,0,398.346,0,85.821,90.698,1128.112,96.914,250.109,577.46,275.329,66.247,0,0,0,0,0,109.501,0,101.445,352.329,543.816,3
610.109,2406.161,3711.607,477.728,477.728,0,0,74.718,48.351,0,0,0,739.07,575.101,225.055,103.656,9.976,110.665,0,421.437,0,0,0,0,0,734.262,1
0,1003.018,0,1096.35,549.604,546.746,596.29,0,97.818,78.216,0,123.132,491.055,368.286,167.22,15.648,270.465,53.92,0,399.564,616.045,0,0,0,0,1213.958,1
3555.055,0,3737.111,287.203,287.203,0,0,1234.984,81.579,127.157,1064.944,0,266.86,825.968,550.687,15.122,57.801,0,0,42.886,0,0,0,0,0,402.903,2
338.087,0,0,1597.558,721.261,876.297,0,0,203.301,44.953,0,127.553,1191.017,449.041,85.616,15.788,0,0,0,0,0,0,0,0,0,1317.982,1
999.585,237.307,0,276.446,216.944,59.501,448.419,424.454,245.301,186.743,1892.926,0,1768.087,1409.114,302.185,164.926,209.943,0,0,17.055,0,0,0,0,0,1118.068,2
1575.966,440.518,3784.717,420.135,420.135,0,0,68.288,67.38,62.006,0,0,570.89,108.561,36.377,20.798,0,0,0,0,0,0,0,0,0,416.537,1
815.728,1656.711,1469.964,483.215,483.215,0,0,402.511,58.688,62.021,695.654,0,633.477,751.156,180.113,100.619,9.746,54.576,0,0,0,0,0,0,0,12217.778,1
2066.394,358.141,0,444.9,444.9,0,0,284.092,305.303,59.557,1200.03,0,473.491,249.698,84.801,0,155.016,0,0,0,0,0,0,0,0,1130.145,1
328.485,1029.072,0,873.993,695.83,178.162,289.259,194.707,67.834,60.548,1219.638,63.967,2307.643,641.668,113.963,36.222,251.239,58.428,0,439.913,328.672,396.754,0,0,0,729.997,1
3776.65,182.023,0,297.281,297.281,0,0,113.441,58.114,0,0,0,554.002,1861.395,473.277,341.438,0,0,0,31.219,0,0,0,0,0,567.875,1
0,884.757,0,561.095,561.095,0,0,170.674,63.439,34.293,388.551,0,551.878,823.82,533.95,0,47.507,35.57,0,0,0,0,0,0,0,1604.417,2
0,1058.587,0,696.706,696.706,0,0,195.134,30.715,18.226,191.23,41.214,1073.753,667.987,381.302,89.045,45.876,44.608,0,0,0,0,0,0,0,1655.672,1
108.747,168.278,0,539.987,539.987,0,0,0,86.762,0,0,0,189.592,423.639,273.749,48.595,11.052,0,0,0,271.921,19.659,0,0,0,404.818,1
0,957.003,0,1030.648,1005.982,24.666,0,215.202,124.459,27.779,357.852,65.928,566.331,1129.487,71.757,37.738,478.216,43.371,0,520.666,1504.028,713.204,0,0,0,3554.661,3
0,865.41,3012.29,519.535,519.535,0,0,0,76.532,0,0,61.607,1493.92,42.331,14.959,0,21.191,0,0,0,0,0,0,0,0,436.184,1
0,1578.527,0,1085.926,591.805,494.122,269.906,326.04,70.888,67.979,865.662,157.987,279.907,1035.841,297.075,36.04,1059.597,101.228,0,202.507,0,566.568,0,0,0,858.502,2
0,0,0,246.635,246.635,0,0,141.529,90.983,96.531,1083.528,143.935,131.8,1765.824,118.434,90.352,60.464,0,0,1170.067,0,0,0,0,0,509.703,1
0,2240.287,0,307.027,307.027,0,587.669,196.865,105.694,32.824,372.028,40.307,550.929,389.379,80.837,37.487,0,117.176,0,587.427,0,0,0,0,0,1802.367,1
0,3343.071,1423.917,711.57,711.57,0,0,82.142,41.474,53.506,682.575,38.162,143.116,1268.396,505.363,70.919,104.733,116.477,0,542.636,0,0,0,0,0,13669.998,3
0,246.824,3817.698,867.975,481.733,386.242,879.576,223.081,40.192,45.877,516.105,0,949.442,94.91,60.481,0,0,0,0,0,0,0,0,0,0,1538.739,3
7183.643,1433.504,4843.855,648.484,648.484,0,0,168.729,49.759,16.29,171.477,0,571.026,1041.022,178.966,70.342,121.022,66.69,0,17.721,0,0,0,0,0,596.519,1
0,704.619,0,787.542,787.542,0,611.037,201.993,70.74,30.216,342.696,0,761.388,1366.161,561.441,401.714,713.958,0,0,62.488,0,413.972,0,0,0,11212.646,1
2700.402,4284.848,1110.995,930.193,930.193,0,0,551.952,195.551,42.304,477.3,65.294,1987.142,491.449,170.497,0,54.761,267.841,0,318.39,0,0,0,0,0,534.575,1
66.935,446.744,0,585.335,585.335,0,0,0,163.684,30.978,0,0,485.411,334.314,82.876,14.733,0,50.356,0,0,0,0,0,0,0,817,1
0,6679.098,0,746.139,663.916,82.223,457.181,164.218,49.962,20.57,335.607,154.946,1468.489,241.184,160.405,66.353,120.637,393.003,0,203.274,0,0,0,0,0,682.132,3
4192.828,4277.915,4254.94,1518.766,761.172,757.594,245.302,189.284,70.623,166.906,2114.142,0,1572.664,1282.632,611.784,228.391,98.731,205.979,0,514.355,0,0,0,0,0,1938.528,1
1607.628,1333.237,0,756.339,756.339,0,348,50.613,119.331,64.125,0,182.354,823.528,612.438,114.756,15,640.781,67.705,0,89.499,0,0,0,0,0,982.681,1
7023.01,389.81,2786.934,488.132,488.132,0,0,276.375,283.41,0,0,0,450.736,665.588,185.876,185.876,0,0,0,0,0,0,0,0,0,1016.973,1
0,4662.976,3666.391,839.475,839.475,0,0,85.249,200.918,15.039,174.03,0,242.042,399.115,236.596,60.834,0,209.506,0,35.938,0,0,0,0,0,1140.417,1
0,210.01,0,215.684,215.684,0,0,306.646,210.749,22.884,372.558,0,1077.084,729.871,164.414,37.499,0,0,0,35.112,0,649.188,0,0,0,680.214,2
15453.731,1184.326,6168.676,797.272,797.272,0,500.106,405.344,70.842,103.26,1047.674,128.287,2980.66,1444.815,534.043,26.037,351.428,61.533,0,191.506,0,0,0,0,0,14193.542,1
6407.754,336.679,5003.883,484.916,484.916,0,0,194.262,98.602,124.586,1580.182,94.426,687.107,225.067,52.568,0,0,0,0,173.412,0,0,0,0,0,539.124,2
2207.641,0,0,774.372,774.372,0,0,0,69.586,16.056,169.16,0,911.067,1396.754,182.943,162.105,187.828,0,0,89.225,0,282.172,0,0,0,1071.139,1
0,1142.744,1886.645,437.336,437.336,0,0,0,124.344,26.23,0,0,1480.554,597.909,574.413,0,162.973,0,0,0,0,0,0,0,0,1004.633,1
0,459.068,0,1119.537,810.512,309.025,552.852,0,287.48,16.161,314.325,36.436,844.563,2898.962,632.479,503.699,374.653,29.324,0,136.61,0,0,0,0,0,705.788,3
3771.674,246.652,5036.392,1112.968,539.398,573.57,0,304.846,95.025,100.433,1592.128,124.513,1152.289,295.58,181.396,42.243,0,0,0,0,0,0,0,0,0,586.901,1
4758.373,1383.002,5183.76,183.682,183.682,0,0,380.398,237.518,158,1443.489,180.585,5587.476,38.948,14.979,0,85.797,72.539,0,0,0,0,0,0,0,464.544,1
0,1635.713,5621.435,605.015,605.015,0,0,0,139.25,65.027,499.292,66.621,336.33,643.597,395.521,52.74,61.803,77.712,0,182.408,0,0,0,0,0,716.796,1
0,1286.177,0,543.299,543.299,0,298.037,171.139,20.509,51.108,0,0,305.972,606.415,98.269,37.904,579.258,58.038,0,0,0,0,0,0,0,1237.792,2
0,2440.116,0,456.802,456.802,0,0,164.634,59.961,13.618,0,101.327,727.459,533.815,323.216,88.549,30.363,107.98,0,0,0,0,0,0,0,1334.29,1
0,847.548,0,1469.279,585.243,884.036,471.388,0,139.168,32.339,0,95.505,1408.577,1062.864,225.694,190.419,522.956,45.77,0,302.327,933.556,364.646,0,0,0,2203.755,1
0,2777.628,11200.895,725.416,465.705,173.207,0,321.21,352.155,81.086,903.58,0,2696.64,760.041,126.669,35.526,720.746,0,0,0,0,0,0,0,0,364.866,1
24204.327,0,7652.497,3537.349,574.487,737.346,0,114.518,100.64,361.551,3656.461,68.033,938.783,1846.223,115.486,547.736,0,0,0,551.967,0,0,1583.709,0,0,1021.943,3
0,0,0,526.51,526.51,0,0,492.626,0,0,0,0,142.608,584.853,183.587,0,0,0,0,0,0,0,0,0,0,1104.789,1
3176.696,40.808,10675.234,439.798,439.798,0,0,186.656,8.442,104.318,1320.411,222.116,758.635,1220.231,511.133,182.371,43.696,1.605,0,0,0,0,0,0,0,631.783,3
0,3038.632,0,1330.592,868.184,462.408,448.965,205.171,70.133,114.028,0,95.328,556.676,485.907,70.531,70.557,379.306,163.785,0,34.94,0,0,0,0,0,705.481,3
968.704,254.497,1522.773,1983.632,739.209,623.943,471.042,194.186,145.013,46.301,592.383,64.464,260.921,641.384,173.203,51.83,33.608,14.113,0,257.371,616.075,0,0,0,0,1111.098,1
13606.353,893.421,0,1269.4,766.555,502.844,1441.728,0,140.646,8.178,0,67.289,876.706,586.643,70.577,36.694,719.765,0,0,369.119,748.596,0,0,0,0,657.62,3
3273.872,588.697,0,701.283,701.283,0,264.599,193.774,143.003,31.926,329.414,66.335,294.439,1485.304,149.95,149.953,414.195,28.88,0,17.245,0,0,0,0,0,1195.988,1
2102.064,5813.194,3519.003,701.196,701.196,0,0,123.005,29.717,25.539,329.38,0,375.244,167.095,114.597,52.603,35.507,283.814,0,432.35,0,0,0,0,0,427.96,1
830.011,754.122,0,2053.977,949.649,849.608,271.933,244.572,305.26,26.656,513.447,68.498,3458.516,1391.624,115.974,103.531,324.527,41.916,0,863.811,0,610.208,0,116.644,418.023,1074.498,1
4747.735,2655.756,6446.246,801.733,753.832,47.901,290.813,608.012,148.478,380.653,4812.256,554.804,2225.668,1892.7,495.9,365.597,114.141,175.629,0,516.948,0,88.467,1741.457,0,0,986.37,3
0,549.799,0,705.08,690.21,14.871,0,0,474.843,93.846,1192.489,0,1725.093,446.545,287.972,0,271.082,0,0,505.268,168.536,0,0,0,0,804.75,1
0,1435.916,0,847.572,488.357,359.216,267.3,568.366,101.853,166.356,2107.251,0,2088.714,1547.825,294.65,282.511,109.824,65.943,0,94.832,0,0,0,0,0,669.807,1
272.603,492.453,0,1133.9,294.903,838.998,262.782,0,292.25,85.782,1089.9,153.104,1125.353,1431.899,568.572,142.542,340.661,0,0,30.082,0,0,0,0,0,1012.542,1
0,1365.653,1930.274,2300.106,1437.134,862.972,0,203.502,401.455,48.938,501.065,35.397,678.871,426.936,190.495,0,352.842,78.548,0,338.598,350.95,0,0,0,0,333.179,1
1827.237,5820.238,2083.636,927.602,590.49,337.112,0,394.838,296.337,63.293,806.106,94.804,1296.439,1180.377,245.792,127.199,160.448,300.003,1869.242,693.772,0,0,1688.756,218.466,780.268,1671.229,1
517.29,574.239,0,1471.598,1411.984,59.613,289.774,392.309,147.693,78.793,1583.27,0,288.021,1934.874,857.21,310.983,195.55,25.916,0,30.696,0,0,0,0,0,1095.043,2
0,281.869,0,248.505,248.505,0,0,87.649,51.351,0,0,150.051,173.482,46.719,15.992,0,56.308,0,0,0,0,0,0,0,0,785.38,1
6765.679,3055.96,0,239.838,239.838,0,0,0,309.78,331.002,3690.502,0,675.594,524.198,309.768,15.674,0,0,0,513.97,0,0,0,0,0,705.877,2
585.307,1554.661,0,1557.988,775.793,782.195,0,0,114.845,25.549,0,66.608,568.961,332.372,69.316,25.789,60.773,81.93,0,32.283,0,0,0,0,0,627.955,1
0,0,530.537,503.126,503.126,0,0,181.95,117.223,26.23,526.326,0,117.132,428.088,396.223,0,80.16,0,0,16.064,0,0,0,0,0,473.212,1
7049.216,1230.575,3725.912,445.609,445.609,0,475.794,0,1025.741,53.931,687.311,0,121.995,606.781,280.256,0,126.566,54.609,0,0,0,0,0,0,0,960.122,3
5214.073,320.556,0,217.059,217.059,0,0,0,207.619,111.168,1129.572,0,437.953,344.212,110.432,15.618,0,0,0,425.108,0,405.944,0,0,0,588.03,2
0,143.887,0,222.29,222.29,0,0,41.923,70.261,10.018,129.255,0,58.825,235.941,161.626,25.71,13.051,8.466,0,0,0,0,0,0,0,186.47,1
0,0,0,1231.674,1171.335,60.339,502.747,0,50.291,13.182,173.685,0,60.068,850.761,86.766,0,637.282,0,0,0,0,0,0,0,0,2872.31,3
406.651,1696.496,0,1415.188,1236.549,178.639,0,301.162,146.602,62.131,1251.216,0,3217.964,817.134,224.287,139.395,229.434,97.916,0,530.559,1311.539,0,0,0,0,953.23,3
0,955.876,0,1156.855,947.467,104.533,516.135,0,106.405,51.534,580.072,0,1052.479,608.962,245.969,88.401,169.943,43.383,0,119.683,0,0,0,356.267,1302.421,1771.371,1
0,2603.186,3025.459,776.613,776.613,0,0,108.004,70.177,93.234,1183.425,0,1255.877,191.427,78.484,78.484,142.587,153.109,0,349.355,0,362.067,0,0,0,1191.544,3
906.69,260.432,1015.993,365.475,188.386,177.089,259.97,148.199,224.023,37.776,391.435,0,359.561,648.565,625.081,0,0,0,0,116.593,493.697,136.586,0,0,0,859.619,3
0,962.416,0,1952.245,1091.848,860.398,1502.013,709.191,156.265,54.044,1088.457,33.348,1410.561,178.368,85.273,53.102,1738.596,58.267,0,315.961,1214.981,0,0,0,0,1383.187,3
772.749,310.928,2161.503,443.896,443.896,0,0,189.43,28.791,37.2,476.734,0,328.317,15.591,15.619,0,12.269,0,0,0,0,0,0,0,0,295.784,2
0,669.045,0,897.387,762.844,134.543,975.421,474.971,206.485,170.622,2159.508,162.366,3252.339,1459.582,116.072,116.11,634.588,38.817,0,503.085,0,1409.2,0,0,0,624.585,1
0,645.425,0,506.48,506.48,0,1071.778,0,197.172,50.441,1018.251,106.686,1233.909,543.321,197.447,79.326,294.459,31.358,0,406.941,0,0,0,0,0,2373.991,1
0,5305.118,0,1180.649,1180.649,0,0,0,39.644,47.795,489.658,33.214,547.377,1069.782,103.585,185.807,152.249,278.978,0,416.334,0,0,0,0,0,951.201,2
904.529,2052.113,0,600.868,600.868,0,0,0,148.192,79.041,805.217,0,1106.336,1360.874,681.746,302.298,265.537,102.877,0,410.1,672.474,522.114,0,0,0,499.761,1
0,769.92,0,696.077,518.819,177.258,0,110.228,19.109,57.455,588.086,0,1129.623,492.417,157.739,52.003,198.454,47.823,0,186.78,0,384.141,0,0,0,297.346,1
2994.832,1748.876,2977.314,1106.761,750.354,356.407,0,144.067,39.422,62.46,638.046,151.387,854.382,629.376,189.456,20.762,51.883,81.583,0,592.765,0,0,0,0,0,696.646,1
0,409.955,6144.217,1605.811,825.171,780.64,590.047,0,211.38,108.525,1176.869,103.968,2595.116,656.099,386.036,16.378,396.252,19.16,0,596.073,0,0,0,0,0,1162.956,2
0,783.267,892.579,266.085,266.085,0,0,19.857,66.587,0,0,0,297.054,308.16,220.829,0,0,0,0,0,0,0,0,0,0,932.131,1
1387.896,1232.542,3694.842,880.354,880.354,0,270.702,145.7,99.338,43.795,655.566,31.401,1949.294,256.69,139.99,53.558,29.786,60.42,0,435.994,0,0,0,0,0,874.72,3
213.032,681.59,0,628.27,628.27,0,844.325,0,39.528,14.388,166.821,0,535.237,372.559,276.614,0,560.818,0,0,271.975,959.593,202.714,1034.755,0,0,507.577,1
0,494.814,0,539.58,539.58,0,0,0,0,52.805,540.749,69.907,546.947,669.437,328.47,54.307,81.253,22.885,0,0,0,0,0,0,0,1511.752,1
0,7099.697,0,768.457,768.457,0,270.328,0,20.3,33.533,0,0,3592.008,1172.626,554.999,85.85,191.527,331.733,0,239.567,0,0,0,0,0,835.772,1
3691.544,3472.294,2603.689,3234.918,1052.837,1091.828,0,127.402,49.267,62.568,639.161,124.026,1706.946,1668.775,223.927,129.031,62.86,210.813,0,394.771,0,83.086,0,0,0,1019.467,1
1661.216,975.278,0,560.31,441.319,118.991,0,0,138.254,47.559,487.313,155.767,1500.529,1004.344,377.79,110.281,0,0,0,173.385,0,0,1139.232,0,0,1099.88,1
0,1668.543,0,575.775,575.775,0,367.467,0,29.601,28.815,0,99.007,982.333,1648.517,370.715,221.436,248.381,83.007,0,512.453,0,0,0,0,0,659.159,1
0,0,0,634.562,634.562,0,0,0,211.873,54.041,553.886,39.821,392.442,1100.101,473.619,55.381,26.304,0,1752.189,923.219,0,0,0,0,0,2967.38,3
7382.65,2216.061,5795.35,701.496,701.496,0,245.434,261.006,100.147,133.271,1351.749,338.259,1265.375,2505.372,501.633,230.201,123.858,106.106,0,91.972,0,0,0,0,0,1360.894,1
1699,421.571,2512.526,475.339,475.339,0,0,25.033,68.208,24.987,322.489,0,47.898,222.341,69.036,0,0,0,0,0,0,0,0,0,0,122.558,1
4612.675,706.354,0,1009.587,751.387,258.2,0,273.166,79.164,38.208,489.323,99.496,1593.176,370.915,189.972,25.724,0,41.259,0,175.361,0,452.497,0,0,0,950.318,3
19563.33,553.93,0,586.398,586.398,0,634.986,119.333,250.73,65.311,666.425,96.467,1592.3,168.577,69.268,0,39.012,0,0,335.843,0,0,0,0,0,922.341,3
0,944.416,0,1389.394,488.588,651.319,0,615.828,60.687,42.365,854.138,188.054,3253.427,1381.467,251.772,42.26,465.926,0,0,170.57,726.984,304.477,1768.901,511.535,1838.205,1026.692,1
1206.945,738.608,2723.478,726.637,726.637,0,0,133.787,30.09,0,0,0,1150.785,394.18,314.095,55.365,18.868,0,0,249.165,0,0,0,0,0,451.175,2
3442.944,1270.449,0,523.52,523.52,0,517.787,0,66.72,31.806,488.762,37.502,322.46,717.463,129.591,52.536,63.652,61.643,0,86.828,0,170.641,0,0,0,343.328,1
0,1118.157,0,635.63,635.63,0,0,0,166.256,160.456,1632.735,0,778.769,1436.53,681.647,76.448,215.665,51.623,0,22.2,0,0,0,0,0,1306.265,1
10118.544,1949.581,0,396.015,217.298,178.717,373.834,0,99.21,51.235,492.056,37.607,1090.192,1216.583,497.147,303.927,0,0,0,0,2092.591,0,0,0,0,767.904,1
3944.485,895.188,2922.561,525.781,525.781,0,0,247.714,197.129,0,0,0,297.282,284.645,69.273,176.536,64.188,40.759,0,17.584,0,0,0,0,0,451.959,1
0,1499.145,0,964.024,964.024,0,816.112,301.759,262.865,384.5,4865.759,198.909,2836.524,655.713,69.756,115.685,365.149,74.142,0,739.355,932.807,0,0,0,0,639.889,3
687.054,502.048,0,557.132,242.678,314.454,443.273,347.097,99.199,24.233,491.979,156.832,2149.567,1167.41,278.772,109.274,292.864,24.41,0,527.491,1038.337,0,0,0,0,331.965,3
3096.49,3029.874,3673.427,646.947,646.947,0,0,166.988,49.399,31.369,323.934,0,693.758,273.038,139.754,36.368,61.015,163.08,0,162.94,0,0,0,0,0,343.706,1
2730.207,1965.177,0,746.697,477.449,269.248,302.238,0,29.713,29.009,0,0,595.87,594.664,270.808,0,0,0,0,529.724,0,0,0,0,0,894.503,3
435.476,0,0,427.265,427.265,0,0,359.287,66.437,0,0,0,93.372,53.86,30.091,0,0,0,0,0,0,38.401,0,0,0,88.47,1
514.04,6027.705,0,1694.854,1079.124,615.731,0,115.775,50.845,50.923,520.599,0,3696.395,2852.429,501.193,290.904,38.876,217.469,0,78.022,0,0,0,0,0,12908.975,1
0,312.939,0,589.331,589.331,0,0,0,81.585,0,0,0,460.044,845.56,772.604,0,25.649,12.706,0,0,0,0,0,0,0,1835.585,1
0,15612.185,0,1489.564,588.657,900.907,460.268,201.367,212.628,132.502,0,157.439,2834.462,890.319,192.078,53.106,47.695,1069.878,0,953.807,0,0,1354.625,78.643,0,11982.627,1
1360.273,1513.103,0,152.81,152.81,0,0,0,81.936,0,0,0,388.264,325.679,129.803,84.322,0,51.082,0,0,0,0,0,0,0,786.851,2
15198.153,447.949,3153.266,813.161,254.498,279.338,238.267,469.262,138.611,43.43,489.458,0,500.429,926.402,388.48,0,0,0,0,0,514.968,0,0,0,0,718.945,3
0,0,0,831.132,584.566,246.566,347.388,106.645,49.664,80.57,820.71,182.443,755.005,454.208,127.647,52.666,311.402,0,1074.115,0,0,642.075,1217.897,0,0,1005.059,1
0,493.778,0,696.329,696.329,0,0,0,40.477,13.707,0,39.905,470.445,663.06,72.459,0,9.392,21.122,0,0,0,0,0,0,0,890.308,1
0,180.859,0,439.484,439.484,0,0,136.374,185.554,21.921,145.384,0,241.474,351.636,241.013,0,29.696,0,0,64.585,0,0,0,0,0,297.749,1
830.623,111.984,2228.492,330.488,330.488,0,0,19.866,470.969,0,0,61.761,436.162,422.74,268.116,0,0,0,0,163.905,0,0,0,0,0,688.622,2
4632.998,1823.364,2680.854,1489.61,750.99,738.619,0,387.386,49.354,50.294,642.015,34.854,388.315,579.356,224.762,45.928,92.59,96.444,0,302.475,1326.509,0,0,0,0,524.992,2
0,330.22,0,496.737,496.737,0,0,0,66.694,12.634,0,0,69.691,233.939,51.113,51.113,15.372,0,0,0,153.965,0,0,0,0,680.536,1
0,90.793,0,676.879,676.879,0,516.142,0,186.851,59.014,1070.948,32.11,657.66,776.622,303.26,303.066,288.312,0,0,0,0,130.535,0,0,0,799.293,3
189.266,5167.743,1891.124,643.041,643.041,0,0,114.922,28.687,58.521,657.015,95.562,1029.495,856.024,234.733,207.18,1.131,240.338,0,17.717,0,0,0,0,0,693.382,1
8345.624,121.783,2022.556,945.379,540.431,404.948,452.244,139.518,28.662,8.093,492.918,95.425,1476.154,972.381,313.584,110.594,0,0,0,0,0,0,0,0,0,1103.725,2
2659.353,5289.625,4094.283,723.287,723.287,0,238.011,683.423,197.451,47.466,486.454,0,943.985,500.102,175.955,0,45.053,325.047,0,565.543,0,0,0,0,0,596.211,1
4364.988,9482.364,8737.997,709.016,709.016,0,319.275,451.431,204.614,137.282,2754.474,130.71,727.29,2038.487,555.01,229.973,80.076,538.813,0,894.287,0,0,4978.047,0,0,7842.509,2
470.162,412.901,0,472.483,472.483,0,295.005,0,69.232,0,0,0,374.23,370.541,228.619,36.821,141.703,0,0,17.993,0,0,0,0,0,9684.798,1
0,1106.611,0,1753.822,915.172,838.65,329.723,110.076,42.01,59.474,757.28,0,2021.886,502.302,214.261,52.497,146.346,48.294,0,476.257,0,370.412,0,300.122,1089.498,3080.937,2
0,455.497,0,944.882,944.882,0,0,0,50.7,26.424,0,0,431.974,282.441,196.259,0,246.954,19.871,0,19.485,445.564,447.979,0,0,0,3061.124,1
0,0,4272.047,552.357,552.357,0,0,0,58.861,72.24,735.814,0,447.478,718.874,181.626,37.004,95.164,0,0,32.087,0,0,0,0,0,4893.485,3
992.51,163.525,2395.456,269.178,269.178,0,0,313.955,95.07,0,0,92.893,1473.585,618.57,300.843,108.43,0,0,0,0,653.365,0,0,0,0,492.766,1
0,724.646,0,878.875,878.875,0,0,170.537,50.101,32.789,337.963,38.232,2044.613,830.28,177.416,177.424,406.822,33.333,0,232.222,534.06,0,0,0,0,665.252,1
0,9328.326,3364.312,1083.423,1083.423,0,0,93.888,97.211,33.918,349.128,0,1445.636,1201.822,229.411,41.432,0,513.18,0,22.21,0,0,0,0,0,1025.623,1
0,1722.886,0,716.995,716.995,0,0,252.481,40.793,55.124,702.803,104.353,1079.073,721.868,193.279,36.927,259.665,74.304,0,47.758,0,0,0,0,0,1108.147,1
2584.277,241.043,0,557.941,557.941,0,0,0,194.653,0,0,0,500.822,1470.511,289.914,484.033,0,0,0,17.432,0,0,0,0,0,965.239,2
377.475,279.775,0,822.804,543.461,279.343,665.596,99.264,84.807,33.721,432.445,0,504.663,367.361,107.664,44.934,110.651,0,0,0,0,71.423,0,0,0,1046.562,1
1893.7,400.766,3302.515,1710.062,504.649,603.17,850.903,318.987,117.698,49.217,628.809,264.013,603.142,692.24,169.99,205.589,34.426,19.186,0,0,0,617.042,0,0,0,2137.252,1
0,6314.921,6410.658,843.985,843.985,0,0,206.83,40.256,46.267,885.887,67.942,92.915,2113.348,230.684,15.3,0,282.788,0,854.673,0,0,0,0,0,489.823,3
6176.197,417.874,6440.952,785.619,583.553,202.066,373.053,349.539,197.792,55.923,1126.537,94.848,2601.059,971.325,144.124,84.36,252.051,21.261,0,30.891,0,0,0,0,0,1645.081,2
0,3785.232,0,767.552,767.552,0,495.803,199.785,73.501,54.291,553.062,136.496,8971.45,1185.603,178.911,85.66,304.538,192.94,0,352.664,0,0,0,0,0,1234.955,1
5305.521,3002.297,2511.208,583.504,583.504,0,1443.261,145.126,99.027,40.199,811.568,37.51,1153.972,364.984,114.577,35.385,110.66,167.948,0,589.035,0,339.327,0,0,0,1963.52,3
0,2404.253,0,893.722,893.722,0,673.062,0,71.284,34.102,351.653,0,699.341,2099.221,119.893,54.934,1090.57,131.821,0,1043.131,651.936,521.315,0,0,0,2238.523,2
7219.876,1928.635,2546.18,475.725,475.725,0,0,66.931,95.341,25.462,328.43,62.587,372.323,1081.232,484.25,260.359,131.958,94.815,0,17.101,0,0,0,0,0,193.222,1
463.095,833.597,1086.193,237.752,237.752,0,0,9.91,85.599,0,0,0,1336.546,169.195,36.327,0,7.517,37.161,0,0,0,0,0,0,0,358.436,1
1759.069,65.724,0,799.512,799.512,0,800.543,106.223,99.123,24.119,489.701,37.547,27.453,527.127,177.795,83.104,0,2.71,144.8,293.064,0,0,0,0,0,977.543,3
1970.2,343.029,3007.558,528.655,528.655,0,0,466.324,98.814,62.983,961.221,0,517.393,508.417,483.982,0,229.702,0,0,0,0,0,0,0,0,583.758,2
